id,TYPE,APN,Application,SubApp,Temperature,Targetdistance,Wavelength,FiberConnectortype,PowerConsumption,PhysicalDimension,Acronym,CLEICode,Specification,1ABinBOM,RelatedAPN,Vendor1,Vendor1PN,Vendor2,Vendor2PN,Vendor3,Vendor3PN,Vendor4,Vendor4PN,Vendor5,Vendor5PN,BitRate,Txpower,ExtinctionRation,Sensitivity_BacktoBack,Overload,AttenuationRange,PathPenalty,Link,Link2,Sensitivity_FECdisable,Attenuation_range_FECdisable,Maximum_chromatic_dispersion_FECdisable,Sensitivity_FECenable,Maximum_chromatic_dispersion_FECenable,Frequency,FrequencySpacing,Channels,BERObjective_FECenable,BERObjective_FECdisable,OSNRtolerance_withmaxCD_FECenable,OSNRtolerance_withmaxCD_FECdisable,OSNRtolerance_withminCD_FECenable,OSNRtolerance_withminCD_FECdisable,Maximum_chromatic_dispersion,Minimum_chromatic_dispersion,WDMtype,Wavelength_deviation,Txpower_perlane,Txpower_total,Single_rate,Data_rate_per_lane,BERObjective,Source_type,Overload_per_lane,Optical_path_penalty,Maximum_chromatic_dispersion_range_at_upper_wavelength_limit,Minimum_chromatic_dispersion_range_at_lower_wavelength_limit,Dual_rate,Overload_1E_12,Overload_1E_4,Sensitivity_2E_3,Sensitivity_1E_4,Sensitivity_1E_12,OSNR_tolerance_with_CD_2E_3,OSNR_tolerance_with_CD_1E_12,OSNR_tolerance_with_CD_1E_4,OSNR_tolerance_without_CD_2E_3,OSNR_tolerance_without_CD_1E_12,OSNR_tolerance_without_CD_1E_4,Tx_Wavelength,Connectortype,Sensitivity_per_lane_BacktoBack,Attenuation_range_FECenable,Link1_URL,Link2_URL,BERObjective_100GbE,BERObjective_OTU4,Dual_rate_100GbE,Dual_rate_OTU4,Sensitivity_per_lane_100GbE,Sensitivity_per_lane_OTU4,Data_rate_per_lane_100GbE,Data_rate_per_lane_OTU4,Attenuation_range_100GbE,Attenuation_range_OTU4,Optical_path_penalty_100GbE,Optical_path_penalty_OTU4,Link3,Link4,Link5,Link6,Link7
295,SFP,1AB373120004,OSC,SEU-1.2O,0/+70,180,1510,SMF,1.5,56.5x13.7x8.5,OSCEULH,WOTRB2UTAA ,SFP-EULH OSC 1510 APD (180KM),NA,NA,SOURCE PHOTONICS,SPC-03-XLR-51CDA-AL2,,,,,,,,,0.1(??20ppm) to 0.155(??20ppm),+2~+7,>8.2,-42,-10,17 to 43,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/OSC%20(OTC)%20SFP/1AB373120004%20%20ALU%201510nm%20STM-1_FE%20OSC%20EULH%20SFP%20CT.pdf?csf=1,,-42,17 to 43,3600,/,/,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,1AB373120004_1.PNG,1AB373120004_2.PNG,\N,\N,\N
296,SFP,3AL82040AAAA,OSC,SWR-1.2O,-0.071428571,120,1516,SMF,1,56.5x13.7x8.5,1516OSCULH,WOTRDWFTAB,SFP ULH OSC 1516nm (120KM),1AB373120008,NA,OE Solutions,RCP02MX1-S51-NK,AOI,A53LECWCFDMA0812,,,,,,,0.125(??20ppm) to 0.155(??20ppm),0~+5,>8.2,-38,0,5 to 38,1,https://nokia.sharepoint.com/:w:/r/sites/otp-optics/Photonics/Specifications/db/SFP/OSC%20(OTC)%20SFP/3AL82040A(B)AA_NOKIA%201516nm%20OSC%20ULH(120km)%20SFP%20Spec%20CT%26ET%20Application_Iss2.0.docx?d=w98afad03363f4cec8bd8bd5a1d0d0438&csf=1,,-38,5 to 38,/,/,/,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,3AL82040AAAA_1.PNG,3AL82040AAAA_2.PNG,\N,\N,\N
297,SFP,3AL82029AAAA,Smart,SG-LX2,-0.470588235,10,1310,SMF,2.1,56.5x13.7x8.5,SG-LX2,WOTRDSYTAA ,1GbE Smart SFP 1000BASE-LX10 - SOAM 2.0,1AK08230AAAA,NA,OE Solution,RSP12SLX-IT3IC3,,,,,,,,,1.25,-9~-3,>9,-20,-3,0 to 10,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82029AAAA%20%20Nokia%20%20Smart%20SFP%201000BASE-LX%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82029AAAA_1.PNG,3AL82029AAAA_2.PNG,3AL82029AAAA_3.PNG,\N,\N
298,SFP,3AL82030AAAA,Smart,SG-ZX2,-0.470588235,80,1550,SMF,2.1,56.5x13.7x8.5,SG-ZX2,WOTRDSPTAA ,1GbE Smart SFP 1000BASE-ZX - SOAM 2.0,1AK08231AAAA,NA,OE Solution,RSP12SZX-IT5iC3,,,,,,,,,1.25,0~+5,>9,-24,0,5 to 23,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82030AAAA%20%20Nokia%20%20Smart%20SFP%201000BASE-ZX%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82030AAAA_1.PNG,3AL82030AAAA_2.PNG,3AL82030AAAA_3.PNG,\N,\N
299,SFP,3AL82031AAAA,Smart,SG-B20U2,-0.470588235,20,1260-1360,SMF,0.8,56.5x13.7x8.5,SG-B20U2,WOTRDSRTAA,1GbE Smart SFP 1000BASE-BX20-U - SOAM 2.0,1AK40744AAAA,NA,OE Solution,RBT12SLE-IT3iC3,,,,,,,,,1.25,-7~-2,>9,-23,-2,0 to 15,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82031(33)AAAA%20%20Nokia%20BiDi%20Smart%20SFP%201000BASE-BX40-U(D)%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82031AAAA_1.PNG,3AL82031AAAA_2.PNG,3AL82031AAAA_3.PNG,\N,\N
300,SFP,3AL82033AAAA,Smart,SG-B20D2,-0.470588235,20,1480-1580,SMF,0.8,56.5x13.7x8.5,SG-B20D2,WOTRDSSTAA,1GbE Smart SFP 1000BASE-BX20-D - SOAM 2.0,1AK08266AAAA,NA,OE Solution,RBT12SLE-IT4iC3,,,,,,,,,1.25,-7~-2,>9,-23,-2,0 to 15,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82031(33)AAAA%20%20Nokia%20BiDi%20Smart%20SFP%201000BASE-BX40-U(D)%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82033AAAA_1.PNG,3AL82033AAAA_2.PNG,3AL82033AAAA_3.PNG,\N,\N
301,SFP,3AL82032AAAA,Smart,SG-B40U2,-0.470588235,40,1260-1360,SMF,0.8,56.5x13.7x8.5,SG-B40U2,WOTRDSTTAA,1GbE Smart SFP 1000BASE-BX40-U - SOAM 2.0,1AK08267AAAA,NA,OE Solution,RBT12SEX-IT3iC3,,,,,,,,,1.25,-3~+2,>9,-25,-3,5 to 21,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82032(34)AAAA%20%20Nokia%20BiDi%20Smart%20SFP%201000BASE-BX20-U(D)%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82032AAAA_1.PNG,3AL82032AAAA_2.PNG,3AL82032AAAA_3.PNG,\N,\N
302,SFP,3AL82034AAAA,Smart,SG-B40D2,-0.470588235,40,1480-1580,SMF,0.8,56.5x13.7x8.5,SG-B40D2,WOTRDSUTAA,1GbE Smart SFP 1000BASE-BX40-D - SOAM 2.0,1AK08268AAAA,NA,OE Solution,RBT12SEX-IT4iC3,,,,,,,,,1.25,-3~+2,>9,-25,-3,5 to 21,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82032(34)AAAA%20%20Nokia%20BiDi%20Smart%20SFP%201000BASE-BX20-U(D)%20-%20SOAM2.0.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82034AAAA_1.PNG,3AL82034AAAA_2.PNG,3AL82034AAAA_3.PNG,\N,\N
303,CFP2,3AL82022AAAA,4x25G /Single Rate,C2CER4E,-0.066666667,40,"1295.56, 1300.05, 1304.58, 1309.14",with flat top,12,107.5x41.5x12.4,C24L2W26G40C,NGI8AD1BAA,CFP2 100G BASE-ER4 (4X25G) SINGLE RATE 100GE,1AB426470004,NA,FUJITSU,FIM37402/604,,,,,,,,,,,8,,,0 to 18(40km)/15(30km),,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/CFP2/CFP2%20ALU%20Spec%20rev%203_0.pdf?csf=1,,,,,,,,,,,,,,,,,,LAN-WDM,+/-184Ghz,-2.9~2.9,<8.9,100GbE,25.78125 +/- 100ppm,1.00E-12,SLM,4.5,NA,-52 to +38,-114 to -20 ,,,,,,,,,,,,,,with flat top,-21.4(OMA),,,,,,,,,,,,,,,,3AL82022AAAA_1.PNG,3AL82022AAAA_2.PNG,3AL82022AAAA_3.PNG,\N,\N
304,SFP+,3AL82017AAAA,Tunable ,SL64TUW, -5/+85,80,1568.36 (ch9115) -1529.16  (ch9605),SMF,2.2,56.5x13.7x8.5,S11MDTNSE,WOTRDPATAB,DWDM T-SFP+ WTE,1AB449630001,NA,FINISAR,FTLX6872MNC-AL,,,,,,,,,9.95 to 11.3,+0~+4,>10,,-8,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/T-SFP+%20NC%20with%20and%20without%20WTE/3AL820800000DSZZA_07_09-11-2017.docx.pdf?csf=1,,-23,12 to 20,,-27,,191.15 to 196.05,50,98,1.00E-04,1.00E-10,17.5,NA,17.5,NA,1300,0,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,12 to 24,,,,,,,,,,,,,,,3AL82017AAAA_1.PNG,3AL82017AAAA_2.PNG,3AL82017AAAA_3.PNG,\N,\N
305,SFP+,3AL82038AAAA,Tunable ,SS64TU, -5/+85,40,1568.36 (ch9115) -1529.16  (ch9605),SMF,2.5,56.5x13.7x8.5,S11MDTNE,WOTRDS0TAA,DWDM T-SFP+ (GbE/CPRI2-8/10GbE) w/o WTE ET 40km,1AB449630002,NA,FINISAR,FTLX6872MNC-A9,,,,,,,,,1.22 to 10.3,+0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/T-SFP+%20NC%201Gbe_CPRI2-8_10Gbe%20FH/3AL820880000DSZZA_01_2017-05-12.pdf?csf=1,,-23,12 to 21,,NA,,191.15 to 196.05,50,98,1.00E-04,1.00E-12,NA,25,NA,25,800,0,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3AL82038AAAA_1.PNG,3AL82038AAAA_2.PNG,3AL82038AAAA_3.PNG,\N,\N
306,CFP4,3AL82046AAAA,4x25G /Single Rate,C4CSR4e,-0.066666667,0.07,"1295.56, 1300.05, 1304.58, 1309.14",MPO cable/MMF,6,96.0x21.5x14.5,C44L1W26G01C,WOTRD3FTAA,CFP4 100GBASE-SR4 (4x25G) Single Rate 100GE,1AB452960005,NA,FINISAR,FTLC9141RENM-AL,,,,,,,,,,,2,,,0 to 1.9,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/CFP4/Nokia%20Optics%20CFP4%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,NA,840~860,-8.4~+2.4,<8.4,100GbE,25.78125 +/- 100ppm,5.00E-05,MMF,2.4,NA,NA,NA,,,,,,,,,,,,,,MPO-12,-5.2(OMA),,,,,,,,,,,,,,,,3AL82046AAAA_1.PNG,3AL82046AAAA_2.PNG,3AL82046AAAA_3.PNG,3AL82046AAAA_4.PNG,\N
307,CFP4,3AL82020AAAA,4x25G /Single Rate,C4CLR4e,-0.066666667,10,"1295.56, 1300.05, 1304.58, 1309.14",SMF,6,96.0x21.5x14.5,C44L2W26G10C,WOTRDMVTAA,CFP4 100GBASE-LR4 (4x25G) Single Rate 100GE,1AB452960001,NA,SUMITOMO,SFF1400L4LNA101B,,,,,,,,,,,4 to 6.5,,,0 to 6.3,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/CFP4/Nokia%20Optics%20CFP4%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,LAN-WDM,+/-184Ghz,-4.3~4.5,<10.5,100GbE,25.78125 +/- 100ppm,1.00E-12,SLM,4.5,NA,-13 to 9.5,-28.5 to -5,,,,,,,,,,,,,,LC,-8(OMA),,,,,,,,,,,,,,,,3AL82020AAAA_1.PNG,3AL82020AAAA_2.PNG,3AL82020AAAA_3.PNG,3AL82020AAAA_4.PNG,\N
308,CFP4,3AL82023AAAA,4x25G /Dual Rate,C4CLR4d,-0.066666667,10,"1295.56, 1300.05, 1304.58, 1309.14",SMF,6,96.0x21.5x14.5,C44L2W28G10C,WOTRDN6TAA,CFP4 100GBASE-LR4/OTU4 (4x25G) Dual Rate 100GE/OTU4,1AB452960002,NA,JDSU,JC4R10LM4AA1AL,,,,,,,,,,,4~6.5,,,,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/CFP4/Nokia%20Optics%20CFP4%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,LAN-WDM,+/-184Ghz,-0.6~4,<10,,,,,4,1.5,-13 to 9.5,-28.5 to -5,,,,,,,,,,,,,,LC,,,,,1.00E-12,1.00E-06,100GbE,OTU-4,-8 (OMA),-8.4,25.78125+/-100ppm,27.9525+/-20ppm,0 to 6.3,0 to 4.7 (wo FEC),,,3AL82023AAAA_1.PNG,3AL82023AAAA_2.PNG,3AL82023AAAA_3.PNG,3AL82023AAAA_4.PNG,\N
309,SFP+,3AL82048AAAA,CWDM,SXL64.2C, -5/+85,70,1471,SMF,2,56.5x13.7x8.5,S11MC47LE,WOTRD3MTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1471nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,841,-27,962,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048AAAA_1.PNG,3AL82048AAAA_2.PNG,3AL82048AAAA_3.PNG,\N,\N
310,SFP+,3AL82048ABAA,CWDM,SXL64.2C, -5/+85,70,1491,SMF,2.5,56.5x13.7x8.5,S11MC49LE,WOTRD3PTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1491nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,921,-27,1052,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048ABAA_1.PNG,3AL82048ABAA_2.PNG,3AL82048ABAA_3.PNG,\N,\N
311,SFP+,3AL82048ACAA,CWDM,SXL64.2C, -5/+85,70,1511,SMF,2.5,56.5x13.7x8.5,S11MC51LE,WOTRD3RTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1511nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1000,-27,1142,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048ACAA_1.PNG,3AL82048ACAA_2.PNG,3AL82048ACAA_3.PNG,\N,\N
312,SFP+,3AL82048ADAA,CWDM,SXL64.2C, -5/+85,70,1531,SMF,2.5,56.5x13.7x8.5,S11MC53LE,WOTRD3STAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1531nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1079,-27,1233,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048ADAA_1.PNG,3AL82048ADAA_2.PNG,3AL82048ADAA_3.PNG,\N,\N
313,SFP+,3AL82048AEAA,CWDM,SXL64.2C, -5/+85,70,1551,SMF,2.5,56.5x13.7x8.5,S11MC55LE,WOTRD3TTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1551nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1159,-27,1324,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048AEAA_1.PNG,3AL82048AEAA_2.PNG,3AL82048AEAA_3.PNG,\N,\N
314,SFP+,3AL82048AFAA,CWDM,SXL64.2C, -5/+85,70,1571,SMF,2.5,56.5x13.7x8.5,S11MC57LE,WOTRD3UTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1571nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1238,-27,1415,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048AFAA_1.PNG,3AL82048AFAA_2.PNG,3AL82048AFAA_3.PNG,\N,\N
315,SFP+,3AL82048AGAA,CWDM,SXL64.2C, -5/+85,70,1591,SMF,2.5,56.5x13.7x8.5,S11MC59LE,WOTRD3VTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1591nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1319,-27,1508,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048AGAA_1.PNG,3AL82048AGAA_2.PNG,3AL82048AGAA_3.PNG,\N,\N
316,SFP+,3AL82048AHAA,CWDM,SXL64.2C, -5/+85,70,1611,SMF,2.5,56.5x13.7x8.5,S11MC61LE,WOTRD3WTAA,SFP+ 10GBASE-CWDM- OTM-0.2/e/f LH (-5/+85) (CWDM ZR) 1611nm,not ready,3AL82048AAAA-AHAA (ch47-61),Accelink/WTD,RTXM227-991??998-C48,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/3AL820910000DSZZA_01_22-12-2017.docx.pdf?csf=1,,-24,13 to 22.5,1400,-27,1600,,,,1.00E-04,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,3AL82048AHAA_1.PNG,3AL82048AHAA_2.PNG,3AL82048AHAA_3.PNG,\N,\N
317,QSFP28,3AL82072AAAA,100G /Dual Rate,Q28LR4d,-0.066666667,10,"1295.56, 1300.05, 1304.58, 1309.14",SMF,4,72.4x19.0x13.4,Q4LWDM28G10C,WOTRD6ZTAA,QSFP28 100G BASE-LR4 Dual Rate 100GE/OTU4,1AB467700001,NA,FINISAR,FTLC1151SDPL-AL,OCLARO,TRQ5E20FNF-LF350 ,SUMITOMO,SQF1012L4LNA101P,,,,,,,4 to 7,,,0 to 6.3,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/QSFP28/Nokia%20QSFP28%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,LAN-WDM,+/-184Ghz,-0.6~4,<10,,,,SLM,4,1.5,-13 to 9.5,-28.5 to -5,,,,,,,,,,,,,,LC,,,,,1.00E-12,1.00E-12,100GbE,OTU-4,-8 (OMA),-8.4,25.78125+/-100ppm,27.9525+/-20ppm,0 to 6.3,0 to 6.3,,,3AL82072AAAA_1.PNG,3AL82072AAAA_2.PNG,3AL82072AAAA_3.PNG,3AL82072AAAA_4.PNG,\N
318,QSFP28,3AL82074AAAA,100G /Single Rate,Q28LR4e,-0.066666667,10,"1295.56, 1300.05, 1304.58, 1309.14",SMF,4,72.4x19.0x13.4,Q4LWDM26G10C,WOTRD60TAA,QSFP28 100G BASE-LR4 Single Rate 100GE,1AB467700002,NA,FINISAR,FTLC1151RDPL-AL,OCLARO,TRQ5E20ENF-LF350 ,SUMITOMO,SQF1002L4LNA101P,,,,,,,4,,,0 to 6.3,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/QSFP28/Nokia%20QSFP28%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,LAN-WDM,+/-184Ghz,-4.3~4.5,<10.5,100GbE,25.78125 +/- 100ppm,1.00E-12,SLM,4.5,NA,-13 to 9.5,-28.5 to -5,,,,,,,,,,,,,,LC,-8(OMA),,,,,,,,,,,,,,,,3AL82074AAAA_1.PNG,3AL82074AAAA_2.PNG,3AL82074AAAA_3.PNG,\N,\N
319,QSFP28,3AL82075AAAA,100G /Single Rate,Q28CWDM4,-0.066666667,10,"1271, 1291, 1311, 1331",SMF,3.5,72.4x19.0x13.4,Q4CWDM26G2C,WOTRD6YTAA,QSFP28 CWDM4 Single Rate 100GE,1AB467700003,NA,FINISAR,FTLC1152RGPL-AL,OCLARO,TRQ5E10ENF-LF350,,,,,,,,,3.5,,,0 to 5,,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/QSFP28/Nokia%20QSFP28%20spec%20rev%202_0.pdf?csf=1,,,,,,,,,,,,,,,,,,CWDM,+/-6.5,-6.5~2.5,<8.5,100GbE,25.78125 +/- 100ppm,1.00E-12,SLM,2.5,3,0 to 7,-12 to 0,,,,,,,,,,,,,,LC,-10(OMA),,,,,,,,,,,,,,,,3AL82075AAAA_1.PNG,3AL82075AAAA_2.PNG,3AL82075AAAA_3.PNG,\N,\N
320,SFP,3AL82042AAAA,Smart,SG-E1, -40/+85,0.1,NA,RJ45,1.1,70.2x13.7x13.27,TPOP,WOTRDWTTAA,"TPOP SMART SFP, E1 (120 OHM BALANCED, RJ45)",1AK08528AAAA,NA,OE Solution,RCO-0SB1-IITiP1,,,,,,,,,1.25,NA,NA,NA,NA,NA,NA,"https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82042,%203AL82104,%203AL82106,%203AL82090%20%20PCN171108-A(R2)_Version%20Change%20(Nokia)_TPoP.pdf?csf=1",,,,,,,,,,,,,,,,,,,,,,,,,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\N,\N,\N,\N,\N
321,SFP,3AL82041AAAA,Smart,SG-S1.1C, -40/+85,15,1310,SMF,2,56.5x13.7x8.5,CSOP,WOTRDWUTAA,"CSOP SMART SFP, STM-1/OC-3 OVER GBE, E1-CHANNELIZE",1AK08527AAAA,NA,OE Solution,RSP02SI1-IT3iN3,,,,,,,,,0.155,-15~-7,>8.2,-28,-8,1 to 42,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/3AL82041AAAA%20RSP02SI1-IT3iN3-Nokia-CSoP-Rev.1.17-12122017.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82041AAAA_1.PNG,3AL82041AAAA_2.PNG,3AL82041AAAA_3.PNG,3AL82041AAAA_4.PNG,\N
322,eSFP,1AB377330002,EL,100BT, 0/+70 ,0.1,NA,RJ45,1.1,70.2x13.7x13.27,100BT-MC,WMOTCY6WAA,100 BASE-T Copper,NA,NA,SOURCE PHOTONICS,SP-FE-TX-CNFB-AT,,,,,,,,,0.1,NA,NA,NA,NA,NA,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/SFP%20specification%20addendum/E%20SFP/1AB377330002_eSFP_100BT.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB377330002_1.PNG,\N,\N,\N,\N
323,XFP,3AL82045AAAA,B&W,XI-64.1, -40/+85,2,1310,SMF,3.5,78.0x18.35x8.5,X11M10I,WOTRDWYTAA,XFP I-64.1/10GBE BASE-L (B&W Multirate 11G (STM64/OC-192/OTU-2/10GBASE-LX) DDM (1310nm) HARDENED,1AB375380014,NA,FINISAR,FTLX1413M3BTL-A9,SOURCE PHOTONICS,XP-MR-01-IDFG-AN,,,,,,,9.9 to 11.3,-6~-1,>6,-11,0.5,3 to 4,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82045AAAA_1.PNG,3AL82045AAAA_2.PNG,\N,\N,\N
